x_m,y_m,z_m,T_ice,T_ftst_interp,abs_err,pct_err
0.0003,0.0088,0.005001,25.239,25.2389,9.999999999976694e-05,0.00039621221125941194
0.0003,0.0089,0.005001,25.2204,25.2203,9.999999999976694e-05,0.00039650441705826623
0.0003,0.009,0.005001,25.2015,25.2014,9.999999999976694e-05,0.00039680177767102345
0.0003,0.0091,0.005001,25.1822,25.1822,0.0,0.0
0.0003,0.0092,0.005001,25.1627,25.1626,9.999999999976694e-05,0.0003974136320814657
0.0003,0.0093,0.005001,25.1429,25.1429,0.0,0.0
0.0003,0.0094,0.005001,25.1229,25.1229,0.0,0.0
0.0003,0.0095,0.005001,25.1027,25.1027,0.0,0.0
0.0003,0.0096,0.005001,25.0824,25.0824,0.0,0.0
0.0003,0.0097,0.005001,25.0619,25.0619,0.0,0.0
0.0003,0.0098,0.005001,25.0413,25.0413,0.0,0.0
0.0003,0.0099,0.005001,25.0207,25.0207,0.0,0.0
0.0003,0.01,0.005001,25.0,25.0,0.0,0.0
0.0004,0.0,0.005001,25.0,25.0,0.0,0.0
0.0004,0.0001,0.005001,25.0275,25.0275,0.0,0.0
0.0004,0.0002,0.005001,25.055,25.055,0.0,0.0
0.0004,0.0003,0.005001,25.0824,25.0824,0.0,0.0
0.0004,0.0004,0.005001,25.1096,25.1096,0.0,0.0
0.0004,0.0005,0.005001,25.1367,25.1367,0.0,0.0
0.0004,0.0006,0.005001,25.1636,25.1636,0.0,0.0
0.0004,0.0007,0.005001,25.1902,25.1901,9.999999999976694e-05,0.0003969797778491754
0.0004,0.0008,0.005001,25.2165,25.2164,9.999999999976694e-05,0.00039656574068472225
0.0004,0.0009,0.005001,25.2424,25.2424,0.0,0.0
0.0004,0.001,0.005001,25.268,25.268,0.0,0.0
0.0004,0.0011,0.005001,25.2932,25.2932,0.0,0.0
0.0004,0.0012,0.005001,25.3179,25.3179,0.0,0.0
0.0004,0.0013,0.005001,25.3422,25.3422,0.0,0.0
0.0004,0.0014,0.005001,25.366,25.366,0.0,0.0
0.0004,0.0015,0.005001,25.3892,25.3892,0.0,0.0
0.0004,0.0016,0.005001,25.412,25.4119,9.999999999976694e-05,0.0003935148748613372
0.0004,0.0017,0.005001,25.4341,25.4341,0.0,0.0
0.0004,0.0018,0.005001,25.4556,25.4556,0.0,0.0
0.0004,0.0019,0.005001,25.4765,25.4765,0.0,0.0
0.0004,0.002,0.005001,25.4968,25.4968,0.0,0.0
0.0004,0.0021,0.005001,25.5165,25.5165,0.0,0.0
0.0004,0.0022,0.005001,25.5356,25.5355,9.999999999976694e-05,0.00039161014426824923
0.0004,0.0023,0.005001,25.5539,25.5539,0.0,0.0
0.0004,0.0024,0.005001,25.5716,25.5716,0.0,0.0
0.0004,0.0025,0.005001,25.5886,25.5886,0.0,0.0
0.0004,0.0026,0.005001,25.605,25.605,0.0,0.0
0.0004,0.0027,0.005001,25.6206,25.6206,0.0,0.0
0.0004,0.0028,0.005001,25.6356,25.6356,0.0,0.0
0.0004,0.0029,0.005001,25.6499,25.6499,0.0,0.0
0.0004,0.003,0.005001,25.6634,25.6635,9.999999999976694e-05,0.0003896599826981735
0.0004,0.0031,0.005001,25.6764,25.6764,0.0,0.0
0.0004,0.0032,0.005001,25.6886,25.6886,0.0,0.0
0.0004,0.0033,0.005001,25.7001,25.7001,0.0,0.0
0.0004,0.0034,0.005001,25.711,25.711,0.0,0.0
0.0004,0.0035,0.005001,25.7211,25.7211,0.0,0.0
0.0004,0.0036,0.005001,25.7306,25.7306,0.0,0.0
0.0004,0.0037,0.005001,25.7394,25.7395,9.999999999976694e-05,0.00038850944466367924
0.0004,0.0038,0.005001,25.7476,25.7476,0.0,0.0
0.0004,0.0039,0.005001,25.7551,25.7551,0.0,0.0
0.0004,0.004,0.005001,25.7619,25.7619,0.0,0.0
0.0004,0.0041,0.005001,25.768,25.7681,9.999999999976694e-05,0.0003880782365715735
0.0004,0.0042,0.005001,25.7735,25.7736,9.999999999976694e-05,0.00038799542165310525
0.0004,0.0043,0.005001,25.7784,25.7784,0.0,0.0
0.0004,0.0044,0.005001,25.7826,25.7826,0.0,0.0
0.0004,0.0045,0.005001,25.7861,25.7861,0.0,0.0
0.0004,0.0046,0.005001,25.789,25.789,0.0,0.0
0.0004,0.0047,0.005001,25.7913,25.7913,0.0,0.0
0.0004,0.0048,0.005001,25.7929,25.7929,0.0,0.0
0.0004,0.0049,0.005001,25.7939,25.7938,9.999999999976694e-05,0.00038768856202343606
0.0004,0.005,0.005001,25.7942,25.7942,0.0,0.0
0.0004,0.0051,0.005001,25.7939,25.7938,9.999999999976694e-05,0.00038768856202343606
0.0004,0.0052,0.005001,25.7929,25.7929,0.0,0.0
0.0004,0.0053,0.005001,25.7913,25.7913,0.0,0.0
0.0004,0.0054,0.005001,25.7891,25.789,9.999999999976694e-05,0.00038776072061360445
0.0004,0.0055,0.005001,25.7862,25.7861,9.999999999976694e-05,0.0003878043294466152
0.0004,0.0056,0.005001,25.7826,25.7826,0.0,0.0
0.0004,0.0057,0.005001,25.7785,25.7784,9.999999999976694e-05,0.0003879201660289119
0.0004,0.0058,0.005001,25.7736,25.7736,0.0,0.0
0.0004,0.0059,0.005001,25.7681,25.7681,0.0,0.0
0.0004,0.006,0.005001,25.762,25.7619,9.999999999976694e-05,0.00038816862044780326
0.0004,0.0061,0.005001,25.7552,25.7551,9.999999999976694e-05,0.00038827110641642497
0.0004,0.0062,0.005001,25.7477,25.7476,9.999999999976694e-05,0.0003883842051902231
0.0004,0.0063,0.005001,25.7396,25.7395,9.999999999976694e-05,0.0003885064258953638
0.0004,0.0064,0.005001,25.7307,25.7306,9.999999999976694e-05,0.0003886408065064809
0.0004,0.0065,0.005001,25.7212,25.7211,9.999999999976694e-05,0.00038878434909632155
0.0004,0.0066,0.005001,25.7111,25.711,9.999999999976694e-05,0.0003889370738698969
0.0004,0.0067,0.005001,25.7002,25.7001,9.999999999976694e-05,0.0003891020303334724
0.0004,0.0068,0.005001,25.6887,25.6886,9.999999999976694e-05,0.0003892762187255994
0.0004,0.0069,0.005001,25.6765,25.6764,9.999999999976694e-05,0.0003894611804559151
0.0004,0.007,0.005001,25.6636,25.6635,9.999999999976694e-05,0.0003896569460237965
0.0004,0.0071,0.005001,25.65,25.6499,9.999999999976694e-05,0.00038986354775736085
0.0004,0.0072,0.005001,25.6357,25.6356,9.999999999976694e-05,0.00039008101982689395
0.0004,0.0073,0.005001,25.6207,25.6206,9.999999999976694e-05,0.0003903093982590758
0.0004,0.0074,0.005001,25.6051,25.605,9.999999999976694e-05,0.00039054719567493604
0.0004,0.0075,0.005001,25.5887,25.5886,9.999999999976694e-05,0.00039079750045826106
0.0004,0.0076,0.005001,25.5717,25.5716,9.999999999976694e-05,0.00039105730162548066
0.0004,0.0077,0.005001,25.554,25.5539,9.999999999976694e-05,0.00039132816780059105
0.0004,0.0078,0.005001,25.5357,25.5355,0.00019999999999953388,0.0007832172213784078
0.0004,0.0079,0.005001,25.5167,25.5165,0.00019999999999953388,0.0007838004130609603
0.0004,0.008,0.005001,25.497,25.4968,0.00019999999999953388,0.0007844060085481666
0.0004,0.0081,0.005001,25.4767,25.4765,0.00019999999999953388,0.0007850310283495352
0.0004,0.0082,0.005001,25.4557,25.4556,9.999999999976694e-05,0.0003928393247868376
0.0004,0.0083,0.005001,25.4342,25.4341,9.999999999976694e-05,0.00039317139913880924
0.0004,0.0084,0.005001,25.412,25.4119,9.999999999976694e-05,0.0003935148748613372
0.0004,0.0085,0.005001,25.3894,25.3892,0.00019999999999953388,0.0007877303126482942
0.0004,0.0086,0.005001,25.3661,25.366,9.999999999976694e-05,0.00039422694067973795
0.0004,0.0087,0.005001,25.3423,25.3422,0.00010000000000331966,0.0003945971754865017
0.0004,0.0088,0.005001,25.318,25.3179,9.999999999976694e-05,0.00039497590646876923
0.0004,0.0089,0.005001,25.2933,25.2932,9.999999999976694e-05,0.0003953616175025125
0.0004,0.009,0.005001,25.2681,25.268,9.999999999976694e-05,0.0003957559135818007
0.0004,0.0091,0.005001,25.2425,25.2424,9.999999999976694e-05,0.00039615727443701295
0.0004,0.0092,0.005001,25.2165,25.2164,9.999999999976694e-05,0.00039656574068472225
0.0004,0.0093,0.005001,25.1902,25.1901,9.999999999976694e-05,0.0003969797778491754
0.0004,0.0094,0.005001,25.1636,25.1636,0.0,0.0
0.0004,0.0095,0.005001,25.1367,25.1367,0.0,0.0
0.0004,0.0096,0.005001,25.1096,25.1096,0.0,0.0
0.0004,0.0097,0.005001,25.0824,25.0824,0.0,0.0
0.0004,0.0098,0.005001,25.055,25.055,0.0,0.0
0.0004,0.0099,0.005001,25.0275,25.0275,0.0,0.0
0.0004,0.01,0.005001,25.0,25.0,0.0,0.0
0.0005,0.0,0.005001,25.0,25.0,0.0,0.0
0.0005,0.0001,0.005001,25.0343,25.0343,0.0,0.0
0.0005,0.0002,0.005001,25.0686,25.0686,0.0,0.0
0.0005,0.0003,0.005001,25.1027,25.1027,0.0,0.0
0.0005,0.0004,0.005001,25.1367,25.1367,0.0,0.0
0.0005,0.0005,0.005001,25.1705,25.1705,0.0,0.0
0.0005,0.0006,0.005001,25.204,25.2039,9.999999999976694e-05,0.00039676241866276374
0.0005,0.0007,0.005001,25.2372,25.2371,9.999999999976694e-05,0.00039624047041574733
0.0005,0.0008,0.005001,25.2699,25.2699,0.0,0.0
0.0005,0.0009,0.005001,25.3023,25.3023,0.0,0.0
0.0005,0.001,0.005001,25.3342,25.3342,0.0,0.0
0.0005,0.0011,0.005001,25.3656,25.3656,0.0,0.0
0.0005,0.0012,0.005001,25.3965,25.3965,0.0,0.0
0.0005,0.0013,0.005001,25.4268,25.4267,9.999999999976694e-05,0.0003932858244048131
0.0005,0.0014,0.005001,25.4564,25.4564,0.0,0.0
0.0005,0.0015,0.005001,25.4854,25.4854,0.0,0.0
0.0005,0.0016,0.005001,25.5137,25.5137,0.0,0.0
0.0005,0.0017,0.005001,25.5413,25.5413,0.0,0.0
0.0005,0.0018,0.005001,25.5682,25.5682,0.0,0.0
0.0005,0.0019,0.005001,25.5943,25.5943,0.0,0.0
0.0005,0.002,0.005001,25.6196,25.6196,0.0,0.0
0.0005,0.0021,0.005001,25.6441,25.6441,0.0,0.0
0.0005,0.0022,0.005001,25.6679,25.6679,0.0,0.0
0.0005,0.0023,0.005001,25.6908,25.6908,0.0,0.0
0.0005,0.0024,0.005001,25.7128,25.7128,0.0,0.0
0.0005,0.0025,0.005001,25.734,25.7341,9.999999999976694e-05,0.00038859096914495625
0.0005,0.0026,0.005001,25.7544,25.7544,0.0,0.0
0.0005,0.0027,0.005001,25.7739,25.774,9.999999999976694e-05,0.00038798940012866917
0.0005,0.0028,0.005001,25.7926,25.7926,0.0,0.0
0.0005,0.0029,0.005001,25.8104,25.8105,9.999999999976694e-05,0.00038744072156868183
0.0005,0.003,0.005001,25.8274,25.8274,0.0,0.0
0.0005,0.0031,0.005001,25.8435,25.8435,0.0,0.0
0.0005,0.0032,0.005001,25.8587,25.8588,9.999999999976694e-05,0.00038671704300588614
0.0005,0.0033,0.005001,25.8731,25.8731,0.0,0.0
0.0005,0.0034,0.005001,25.8866,25.8867,9.999999999976694e-05,0.000386300248003844
0.0005,0.0035,0.005001,25.8993,25.8994,9.999999999976694e-05,0.00038611082152708025
0.0005,0.0036,0.005001,25.9112,25.9112,0.0,0.0
0.0005,0.0037,0.005001,25.9222,25.9222,0.0,0.0
0.0005,0.0038,0.005001,25.9323,25.9324,9.999999999976694e-05,0.00038561947841017993
0.0005,0.0039,0.005001,25.9417,25.9417,0.0,0.0
0.0005,0.004,0.005001,25.9502,25.9502,0.0,0.0
0.0005,0.0041,0.005001,25.9579,25.9579,0.0,0.0
0.0005,0.0042,0.005001,25.9647,25.9647,0.0,0.0
0.0005,0.0043,0.005001,25.9708,25.9708,0.0,0.0
0.0005,0.0044,0.005001,25.976,25.976,0.0,0.0
0.0005,0.0045,0.005001,25.9804,25.9804,0.0,0.0
0.0005,0.0046,0.005001,25.9841,25.984,9.999999999976694e-05,0.0003848507356412694
0.0005,0.0047,0.005001,25.9869,25.9869,0.0,0.0
0.0005,0.0048,0.005001,25.9889,25.9889,0.0,0.0
0.0005,0.0049,0.005001,25.9901,25.9901,0.0,0.0
0.0005,0.005,0.005001,25.9905,25.9905,0.0,0.0
0.0005,0.0051,0.005001,25.9901,25.9901,0.0,0.0
0.0005,0.0052,0.005001,25.9889,25.9889,0.0,0.0
0.0005,0.0053,0.005001,25.9869,25.9869,0.0,0.0
0.0005,0.0054,0.005001,25.9841,25.984,9.999999999976694e-05,0.0003848507356412694
0.0005,0.0055,0.005001,25.9805,25.9804,9.999999999976694e-05,0.0003849040626614696
0.0005,0.0056,0.005001,25.9761,25.976,9.999999999976694e-05,0.0003849692602036607
0.0005,0.0057,0.005001,25.9709,25.9708,9.999999999976694e-05,0.00038504634032614617
0.0005,0.0058,0.005001,25.9648,25.9647,9.999999999976694e-05,0.0003851368005906577
0.0005,0.0059,0.005001,25.958,25.9579,9.999999999976694e-05,0.00038523769165483895
0.0005,0.006,0.005001,25.9503,25.9502,9.999999999976694e-05,0.00038535199978329004
0.0005,0.0061,0.005001,25.9418,25.9417,9.999999999976694e-05,0.0003854782628798429
0.0005,0.0062,0.005001,25.9325,25.9324,9.999999999976694e-05,0.00038561650438547417
0.0005,0.0063,0.005001,25.9223,25.9222,9.999999999976694e-05,0.0003857682381569656
0.0005,0.0064,0.005001,25.9113,25.9112,9.999999999976694e-05,0.00038593200649818065
0.0005,0.0065,0.005001,25.8995,25.8994,9.999999999976694e-05,0.00038610783991877484
0.0005,0.0066,0.005001,25.8868,25.8867,9.999999999976694e-05,0.00038629726346927034
0.0005,0.0067,0.005001,25.8733,25.8731,0.00019999999999953388,0.0007729976462203358
0.0005,0.0068,0.005001,25.8589,25.8588,9.999999999976694e-05,0.0003867140520275924
0.0005,0.0069,0.005001,25.8437,25.8435,0.00019999999999953388,0.0007738829966279061
0.0005,0.007,0.005001,25.8276,25.8274,0.00019999999999953388,0.0007743654075466793
0.0005,0.0071,0.005001,25.8106,25.8105,9.999999999976694e-05,0.00038743771938569064
0.0005,0.0072,0.005001,25.7928,25.7926,0.00019999999999953388,0.0007754101919897264
0.0005,0.0073,0.005001,25.7741,25.774,9.999999999976694e-05,0.00038798638943653927
0.0005,0.0074,0.005001,25.7546,25.7544,0.00019999999999953388,0.0007765603037885509
0.0005,0.0075,0.005001,25.7342,25.7341,9.999999999976694e-05,0.00038858794910960143
0.0005,0.0076,0.005001,25.713,25.7128,0.00019999999999953388,0.0007778166686093653
0.0005,0.0077,0.005001,25.6909,25.6908,9.999999999976694e-05,0.0003892428836660571
0.0005,0.0078,0.005001,25.668,25.6679,9.999999999976694e-05,0.0003895901511600555
0.0005,0.0079,0.005001,25.6443,25.6441,0.00019999999999953388,0.000779900406716214
0.0005,0.008,0.005001,25.6198,25.6196,0.0002000000000030866,0.0007806462189520558
0.0005,0.0081,0.005001,25.5944,25.5943,9.999999999976694e-05,0.00039071046791393053
0.0005,0.0082,0.005001,25.5683,25.5682,9.999999999976694e-05,0.0003911093033160712
0.0005,0.0083,0.005001,25.5414,25.5413,9.999999999976694e-05,0.0003915212165337962
0.0005,0.0084,0.005001,25.5138,25.5137,9.999999999976694e-05,0.0003919447514669043
0.0005,0.0085,0.005001,25.4855,25.4854,9.999999999976694e-05,0.00039237998077245115
0.0005,0.0086,0.005001,25.4565,25.4564,9.999999999976694e-05,0.00039282697935601136
0.0005,0.0087,0.005001,25.4269,25.4267,0.00019999999999953388,0.0007865685553469988
0.0005,0.0088,0.005001,25.3966,25.3965,9.999999999976694e-05,0.0003937534945613311
0.0005,0.0089,0.005001,25.3657,25.3656,9.999999999976694e-05,0.0003942331573729998
0.0005,0.009,0.005001,25.3343,25.3342,9.999999999976694e-05,0.0003947217803521826
0.0005,0.0091,0.005001,25.3024,25.3023,9.999999999976694e-05,0.0003952194258242815
0.0005,0.0092,0.005001,25.27,25.2699,9.999999999976694e-05,0.0003957261574980728
0.0005,0.0093,0.005001,25.2372,25.2371,9.999999999976694e-05,0.00039624047041574733
0.0005,0.0094,0.005001,25.204,25.2039,9.999999999976694e-05,0.00039676241866276374
0.0005,0.0095,0.005001,25.1705,25.1705,0.0,0.0
0.0005,0.0096,0.005001,25.1367,25.1367,0.0,0.0
0.0005,0.0097,0.005001,25.1027,25.1027,0.0,0.0
0.0005,0.0098,0.005001,25.0686,25.0686,0.0,0.0
0.0005,0.0099,0.005001,25.0343,25.0343,0.0,0.0
0.0005,0.01,0.005001,25.0,25.0,0.0,0.0
0.0006,0.0,0.005001,25.0,25.0,0.0,0.0
0.0006,0.0001,0.005001,25.0411,25.0411,0.0,0.0
0.0006,0.0002,0.005001,25.082,25.082,0.0,0.0
0.0006,0.0003,0.005001,25.1229,25.1229,0.0,0.0
0.0006,0.0004,0.005001,25.1636,25.1636,0.0,0.0
0.0006,0.0005,0.005001,25.204,25.2039,9.999999999976694e-05,0.00039676241866276374
0.0006,0.0006,0.005001,25.2441,25.244,9.999999999976694e-05,0.00039613216553477046
0.0006,0.0007,0.005001,25.2837,25.2837,0.0,0.0
0.0006,0.0008,0.005001,25.323,25.3229,9.999999999976694e-05,0.0003948979188870315
0.0006,0.0009,0.005001,25.3617,25.3617,0.0,0.0
0.0006,0.001,0.005001,25.3999,25.3999,0.0,0.0
0.0006,0.0011,0.005001,25.4375,25.4374,9.999999999976694e-05,0.00039312039311946147
0.0006,0.0012,0.005001,25.4744,25.4744,0.0,0.0
0.0006,0.0013,0.005001,25.5106,25.5106,0.0,0.0
0.0006,0.0014,0.005001,25.5461,25.5461,0.0,0.0
0.0006,0.0015,0.005001,25.5808,25.5808,0.0,0.0
0.0006,0.0016,0.005001,25.6147,25.6147,0.0,0.0
0.0006,0.0017,0.005001,25.6477,25.6477,0.0,0.0
0.0006,0.0018,0.005001,25.6798,25.6798,0.0,0.0
0.0006,0.0019,0.005001,25.7111,25.7111,0.0,0.0
0.0006,0.002,0.005001,25.7414,25.7414,0.0,0.0
0.0006,0.0021,0.005001,25.7707,25.7707,0.0,0.0
0.0006,0.0022,0.005001,25.7991,25.7991,0.0,0.0
0.0006,0.0023,0.005001,25.8265,25.8265,0.0,0.0
0.0006,0.0024,0.005001,25.8529,25.8529,0.0,0.0
0.0006,0.0025,0.005001,25.8783,25.8784,9.999999999976694e-05,0.00038642414687117425
0.0006,0.0026,0.005001,25.9027,25.9027,0.0,0.0
0.0006,0.0027,0.005001,25.9261,25.9261,0.0,0.0
0.0006,0.0028,0.005001,25.9484,25.9485,9.999999999976694e-05,0.0003853802161203122
0.0006,0.0029,0.005001,25.9698,25.9698,0.0,0.0
0.0006,0.003,0.005001,25.99,25.9901,0.00010000000000331966,0.0003847633705398839
0.0006,0.0031,0.005001,26.0093,26.0094,9.999999999976694e-05,0.00038447785984153016
0.0006,0.0032,0.005001,26.0275,26.0276,9.999999999976694e-05,0.00038420900970036735
0.0006,0.0033,0.005001,26.0448,26.0448,0.0,0.0
0.0006,0.0034,0.005001,26.061,26.061,0.0,0.0
0.0006,0.0035,0.005001,26.0762,26.0762,0.0,0.0
0.0006,0.0036,0.005001,26.0903,26.0904,9.999999999976694e-05,0.0003832842090729624
0.0006,0.0037,0.005001,26.1035,26.1036,9.999999999976694e-05,0.0003830903901766549
0.0006,0.0038,0.005001,26.1157,26.1157,0.0,0.0
0.0006,0.0039,0.005001,26.1268,26.1269,9.999999999976694e-05,0.000382748748410686
0.0006,0.004,0.005001,26.137,26.1371,9.999999999976694e-05,0.0003825993801880978
0.0006,0.0041,0.005001,26.1462,26.1463,9.999999999976694e-05,0.0003824647558718404
0.0006,0.0042,0.005001,26.1544,26.1545,9.999999999976694e-05,0.00038234484446121163
0.0006,0.0043,0.005001,26.1617,26.1617,0.0,0.0
0.0006,0.0044,0.005001,26.168,26.168,0.0,0.0
0.0006,0.0045,0.005001,26.1732,26.1733,9.999999999976694e-05,0.00038207020922074157
0.0006,0.0046,0.005001,26.1776,26.1776,0.0,0.0
0.0006,0.0047,0.005001,26.1809,26.1809,0.0,0.0
0.0006,0.0048,0.005001,26.1833,26.1833,0.0,0.0
0.0006,0.0049,0.005001,26.1848,26.1848,0.0,0.0
0.0006,0.005,0.005001,26.1853,26.1853,0.0,0.0
0.0006,0.0051,0.005001,26.1848,26.1848,0.0,0.0
0.0006,0.0052,0.005001,26.1834,26.1833,9.999999999976694e-05,0.00038192137002743395
0.0006,0.0053,0.005001,26.181,26.1809,9.999999999976694e-05,0.00038195638058043286
0.0006,0.0054,0.005001,26.1776,26.1776,0.0,0.0
0.0006,0.0055,0.005001,26.1733,26.1733,0.0,0.0
0.0006,0.0056,0.005001,26.168,26.168,0.0,0.0
0.0006,0.0057,0.005001,26.1618,26.1617,9.999999999976694e-05,0.00038223669625088154
0.0006,0.0058,0.005001,26.1546,26.1545,9.999999999976694e-05,0.0003823419207319673
0.0006,0.0059,0.005001,26.1464,26.1463,9.999999999976694e-05,0.0003824618303084291
0.0006,0.006,0.005001,26.1372,26.1371,9.999999999976694e-05,0.0003825964525647855
0.0006,0.0061,0.005001,26.127,26.1269,9.999999999976694e-05,0.0003827458185010262
0.0006,0.0062,0.005001,26.1158,26.1157,9.999999999976694e-05,0.0003829099625504986
0.0006,0.0063,0.005001,26.1037,26.1036,9.999999999976694e-05,0.00038308745503420254
0.0006,0.0064,0.005001,26.0905,26.0904,9.999999999976694e-05,0.0003832812709597866
0.0006,0.0065,0.005001,26.0764,26.0762,0.00019999999999953388,0.0007669770367057041
0.0006,0.0066,0.005001,26.0612,26.061,0.00019999999999953388,0.0007674243703264862
0.0006,0.0067,0.005001,26.045,26.0448,0.0002000000000030866,0.0007679017085931232
0.0006,0.0068,0.005001,26.0278,26.0276,0.00019999999999953388,0.0007684091625090335
0.0006,0.0069,0.005001,26.0095,26.0094,9.999999999976694e-05,0.00038447490339976975
0.0006,0.007,0.005001,25.9902,25.9901,9.999999999976694e-05,0.00038476040969197267
0.0006,0.0071,0.005001,25.97,25.9698,0.00019999999999953388,0.0007701193685002935
0.0006,0.0072,0.005001,25.9486,25.9485,9.999999999976694e-05,0.0003853772457849869
0.0006,0.0073,0.005001,25.9263,25.9261,0.00019999999999953388,0.0007714174409750956
0.0006,0.0074,0.005001,25.9029,25.9027,0.00019999999999953388,0.0007721143192442784
0.0006,0.0075,0.005001,25.8785,25.8784,9.999999999976694e-05,0.00038642116042182927
0.0006,0.0076,0.005001,25.8531,25.8529,0.00019999999999953388,0.0007736016183727528
0.0006,0.0077,0.005001,25.8267,25.8265,0.00019999999999953388,0.0007743923923673028
0.0006,0.0078,0.005001,25.7993,25.7991,0.00019999999999953388,0.0007752148314083179
0.0006,0.0079,0.005001,25.7709,25.7707,0.00019999999999953388,0.0007760691322364609
0.0006,0.008,0.005001,25.7416,25.7414,0.00019999999999953388,0.0007769524815843854
0.0006,0.0081,0.005001,25.7112,25.7111,0.00010000000000331966,0.00038893556116912384
0.0006,0.0082,0.005001,25.68,25.6798,0.00019999999999953388,0.0007788161993751017
0.0006,0.0083,0.005001,25.6479,25.6477,0.00019999999999953388,0.0007797909380476612
0.0006,0.0084,0.005001,25.6148,25.6147,9.999999999976694e-05,0.00039039930040352865
0.0006,0.0085,0.005001,25.5809,25.5808,9.999999999976694e-05,0.00039091666047622655
0.0006,0.0086,0.005001,25.5462,25.5461,9.999999999976694e-05,0.0003914476517046099
0.0006,0.0087,0.005001,25.5107,25.5106,9.999999999976694e-05,0.00039199237966721035
0.0006,0.0088,0.005001,25.4745,25.4744,9.999999999976694e-05,0.0003925494121563251
0.0006,0.0089,0.005001,25.4376,25.4374,0.00019999999999953388,0.000786237695378204
0.0006,0.009,0.005001,25.4,25.3999,9.999999999976694e-05,0.0003937007874006418
0.0006,0.0091,0.005001,25.3618,25.3617,9.999999999976694e-05,0.00039429378040897343
0.0006,0.0092,0.005001,25.323,25.3229,9.999999999976694e-05,0.0003948979188870315
0.0006,0.0093,0.005001,25.2838,25.2837,9.999999999976694e-05,0.0003955101685654965
0.0006,0.0094,0.005001,25.2441,25.244,9.999999999976694e-05,0.00039613216553477046
0.0006,0.0095,0.005001,25.204,25.2039,9.999999999976694e-05,0.00039676241866276374
0.0006,0.0096,0.005001,25.1636,25.1636,0.0,0.0
0.0006,0.0097,0.005001,25.1229,25.1229,0.0,0.0
0.0006,0.0098,0.005001,25.0821,25.082,9.999999999976694e-05,0.0003986906997411021
0.0006,0.0099,0.005001,25.0411,25.0411,0.0,0.0
0.0006,0.01,0.005001,25.0,25.0,0.0,0.0
0.0007,0.0,0.005001,25.0,25.0,0.0,0.0
0.0007,0.0001,0.005001,25.0477,25.0477,0.0,0.0
0.0007,0.0002,0.005001,25.0954,25.0954,0.0,0.0
0.0007,0.0003,0.005001,25.1429,25.1429,0.0,0.0
0.0007,0.0004,0.005001,25.1902,25.1901,9.999999999976694e-05,0.0003969797778491754
0.0007,0.0005,0.005001,25.2371,25.2371,0.0,0.0
0.0007,0.0006,0.005001,25.2837,25.2837,0.0,0.0
0.0007,0.0007,0.005001,25.3299,25.3298,9.999999999976694e-05,0.0003947903465855097
0.0007,0.0008,0.005001,25.3755,25.3755,0.0,0.0
0.0007,0.0009,0.005001,25.4205,25.4205,0.0,0.0
0.0007,0.001,0.005001,25.4649,25.4649,0.0,0.0
0.0007,0.0011,0.005001,25.5086,25.5086,0.0,0.0
0.0007,0.0012,0.005001,25.5516,25.5515,9.999999999976694e-05,0.0003913649243090962
0.0007,0.0013,0.005001,25.5937,25.5937,0.0,0.0
0.0007,0.0014,0.005001,25.6349,25.6349,0.0,0.0
0.0007,0.0015,0.005001,25.6753,25.6753,0.0,0.0
0.0007,0.0016,0.005001,25.7146,25.7146,0.0,0.0
0.0007,0.0017,0.005001,25.753,25.7531,9.999999999976694e-05,0.0003883042752291502
0.0007,0.0018,0.005001,25.7904,25.7904,0.0,0.0
0.0007,0.0019,0.005001,25.8268,25.8268,0.0,0.0
0.0007,0.002,0.005001,25.862,25.862,0.0,0.0
0.0007,0.0021,0.005001,25.8961,25.8962,9.999999999976694e-05,0.0003861585335234382
0.0007,0.0022,0.005001,25.9291,25.9292,0.00010000000000331966,0.00038566706905876334
0.0007,0.0023,0.005001,25.961,25.961,0.0,0.0
0.0007,0.0024,0.005001,25.9917,25.9918,9.999999999976694e-05,0.00038473820488757216
0.0007,0.0025,0.005001,26.0213,26.0213,0.0,0.0
0.0007,0.0026,0.005001,26.0496,26.0497,9.999999999976694e-05,0.0003838830538655607
0.0007,0.0027,0.005001,26.0768,26.0769,9.999999999976694e-05,0.0003834826359053378
0.0007,0.0028,0.005001,26.1028,26.1029,0.00010000000000331966,0.0003831006635430522
0.0007,0.0029,0.005001,26.1276,26.1277,9.999999999976694e-05,0.00038273702904117915
0.0007,0.003,0.005001,26.1512,26.1513,9.999999999976694e-05,0.0003823916302110921
0.0007,0.0031,0.005001,26.1736,26.1737,9.999999999976694e-05,0.0003820643702041871
0.0007,0.0032,0.005001,26.1948,26.1949,9.999999999976694e-05,0.0003817551575112737
0.0007,0.0033,0.005001,26.2148,26.2149,9.999999999976694e-05,0.00038146390588432157
0.0007,0.0034,0.005001,26.2337,26.2338,9.999999999976694e-05,0.00038118908121905463
0.0007,0.0035,0.005001,26.2513,26.2514,9.999999999976694e-05,0.00038093351567260723
0.0007,0.0036,0.005001,26.2678,26.2679,9.999999999976694e-05,0.00038069423400423
0.0007,0.0037,0.005001,26.2832,26.2833,9.999999999976694e-05,0.0003804711755028427
0.0007,0.0038,0.005001,26.2973,26.2974,9.999999999976694e-05,0.0003802671757167585
0.0007,0.0039,0.005001,26.3103,26.3104,9.999999999976694e-05,0.0003800792845378545
